_id,_p_user,Owner,questionId,Message,_updated_at,_created_at
Vc7AJUG20R,_User$2T7a9BoPQ6,USER,newTreatmentSessionLLMAssistantMessage2,Theek hai mam main confirm karke order Karti hun,2026-06-28T15:38:33.459+05:30,2026-06-28T15:38:33.459+05:30
tl1TIsZ1Bc,_User$2T7a9BoPQ6,BOT,newTreatmentSessionLLMAssistantMessage1,"Bilkul! Aap jab bhi tayaar ho, order kar sakti hain. Agar aapko aur koi madad chahiye ya koi sawaal hai, toh zaroor poochiye. Aapka din shubh ho!",2026-06-28T15:38:38.809+05:30,2026-06-28T15:38:38.809+05:30
xK3L598KI6,_User$2T7a9BoPQ6,USER,newTreatmentSessionLLMAssistantMessage1,Aap mujhe koi contact number taki Meri aapse baat ho sake,2026-06-28T15:38:53.077+05:30,2026-06-28T15:38:53.077+05:30
eTWexsFhZ9,_User$2T7a9BoPQ6,BOT,newTreatmentSessionLLMAssistantMessage2,"Aap Cureskin se baat karne ke liye 81500 96500 par call kar sakte hain. Wahan aapko madad milegi. Agar aapko aur koi sawaal hai, toh zaroor poochiye!",2026-06-28T15:38:58.376+05:30,2026-06-28T15:38:58.376+05:30
fysFhb2Cmq,_User$2T7a9BoPQ6,USER,newTreatmentSessionLLMAssistantMessage2,Thank you so much mam,2026-06-28T15:39:18.029+05:30,2026-06-28T15:39:18.029+05:30
GnOSQR3zHM,_User$2T7a9BoPQ6,BOT,newTreatmentSessionLLMAssistantMessage1,"You're welcome! If you have any more questions in the future, feel free to ask. Have a great day!",2026-06-28T15:39:23.941+05:30,2026-06-28T15:39:23.941+05:30
D5t3I7znUU,_User$2VIUf7jRpS,BOT,treatmentSessionIntro,"Hi Kiran, मैं आपका Cure AI हेल्थ असिस्टेंट हूँ। क्या आपके ट्रीटमेंट प्लान को लेकर कोई सवाल हैं? मैं यहाँ आपकी मदद के लिए हूँ।",2026-06-28T13:23:52.849+05:30,2026-06-28T13:23:52.849+05:30
dHBtmlc6vU,_User$2VIUf7jRpS,USER,treatmentSessionIntro,Face par glow Aaega,2026-06-28T13:25:39.158+05:30,2026-06-28T13:25:39.158+05:30
Aon5GWjwCE,_User$2VIUf7jRpS,BOT,newTreatmentSessionLLMAssistantMessage1,"Cureskin offers several products that can help improve your skin's glow and achieve a brighter, more even skin tone. Products like the Vitamin-C NanoGold Serum, Vitamin Boost Mask, and Gluta Active Bright are designed to support skin radiance and nourishment with regular use. It's best to consult your Cureskin dermatologist to find the most suitable product for your specific skin type and concerns.",2026-06-28T13:25:47.086+05:30,2026-06-28T13:25:47.086+05:30
QzUl4LMaLY,_User$2VVNHq1rbA,USER,newTreatmentSessionLLMAssistantMessage1,Face wash jail hai kya,2026-06-28T12:02:52.174+05:30,2026-06-28T12:02:52.174+05:30
nYHF2QYUXP,_User$2VVNHq1rbA,BOT,newTreatmentSessionLLMAssistantMessage2,"Cureskin offers different types of face washes, including the Deep Cleanse Face Wash, which is suitable for oily skin, and the Gentle Cleanse Face Wash, designed for dry and combination skin. Additionally, there is a Sensitive Pro Cleanser for extremely sensitive skin. If you're looking for a gel-based face wash, the Deep Cleanse Face Wash may be the option for you.",2026-06-28T12:03:10.454+05:30,2026-06-28T12:03:10.454+05:30
nJrbVDpp4o,_User$2YDohwbp68,BOT,treatmentSessionIntro,"Hi Alina, मैं आपका Cure AI हेल्थ असिस्टेंट हूँ। क्या आपके ट्रीटमेंट प्लान को लेकर कोई सवाल हैं? मैं यहाँ आपकी मदद के लिए हूँ।",2026-06-28T16:29:35.311+05:30,2026-06-28T16:29:35.311+05:30
otZWpB3CEi,_User$2auKlftMpd,USER,treatmentSessionIntro,Mujhe sona account change karna hai,2026-06-28T07:46:19.024+05:30,2026-06-28T07:46:19.024+05:30
8C8hcJZgJ3,_User$2auKlftMpd,BOT,newTreatmentSessionLLMAssistantMessage1,"Agar aapko Sona account change karna hai, toh aapko customer support team se sampark karna hoga. Kripya 81500 96500 par call karein ya app ke through unse baat karein, aur wo aapki madad karenge.",2026-06-28T07:46:27.389+05:30,2026-06-28T07:46:27.389+05:30
xRyqEwjNJv,_User$2auKlftMpd,USER,newTreatmentSessionLLMAssistantMessage1,"Kya ise 14 ,15 age ke bache use kar sakte hai",2026-06-28T09:52:19.613+05:30,2026-06-28T09:52:19.613+05:30
PcuccaPqoT,_User$2auKlftMpd,BOT,newTreatmentSessionLLMAssistantMessage2,"Cureskin ka treatment 12 se 65 saal ke beech ke logon ke liye available hai. Isliye, 14 aur 15 saal ke bacche Cureskin ke products ka istemal kar sakte hain.",2026-06-28T09:52:28.312+05:30,2026-06-28T09:52:28.312+05:30
lHzTJ2Vw1t,_User$2auKlftMpd,USER,newTreatmentSessionLLMAssistantMessage2,To mujhe hair treatment Karwana hai,2026-06-28T09:55:07.582+05:30,2026-06-28T09:55:07.582+05:30
feLMwuHJxC,_User$2auKlftMpd,BOT,newTreatmentSessionLLMAssistantMessage1,"Cureskin hair treatment ke liye, aapko hair consultation chat ke through jaana hoga. Wahan aapko apne baalon ki photo upload karni hogi, aur hamare doctors aapke liye ek personalized treatment kit tayar karenge. Yeh treatment hair loss ko kam karne mein madad karega, aur aapko consistent results ke liye apne regimen ko follow karna hoga.",2026-06-28T09:55:18.004+05:30,2026-06-28T09:55:18.004+05:30
ZSb1mcoKDv,_User$2auKlftMpd,USER,newTreatmentSessionLLMAssistantMessage1,Aap jo tablet dete hai usse koi nuksan to nhi hoga,2026-06-28T09:56:01.43+05:30,2026-06-28T09:56:01.43+05:30
GsHYSVGrjS,_User$2auKlftMpd,BOT,newTreatmentSessionLLMAssistantMessage2,"Cureskin ke tablets dermatologist dwara recommend kiye gaye hain aur yeh aapki condition ke hisaab se prescribe kiye jaate hain. Yeh tablets surakshit hain aur inhe doctor ke dwara diye gaye instructions ke anusar istemal karna chahiye. Agar aapko koi bhi sawaal ya chinta hai, toh aap hamari customer support team se 81500 96500 par sampark kar sakte hain.",2026-06-28T09:56:09.126+05:30,2026-06-28T09:56:09.126+05:30
LcpyzOs8zM,_User$2ch6zL4BiO,BOT,treatmentSessionIntro,"Hi Shivi, मैं आपका Cure AI हेल्थ असिस्टेंट हूँ। क्या आपके ट्रीटमेंट प्लान को लेकर कोई सवाल हैं? मैं यहाँ आपकी मदद के लिए हूँ।",2026-06-28T16:17:07.981+05:30,2026-06-28T16:17:07.981+05:30
NwQskId3mA,_User$2ch6zL4BiO,USER,treatmentSessionIntro,Mere blackheads bhi hai nose hai aur whiteheads bhi,2026-06-28T16:18:04.393+05:30,2026-06-28T16:18:04.393+05:30
XZTg2hKS6t,_User$2ch6zL4BiO,BOT,newTreatmentSessionLLMAssistantMessage1,"Cureskin treats both blackheads and whiteheads effectively. If these concerns are not already addressed in your prescribed regimen, you can mention them during your next follow-up check-up with your Cureskin doctor. They will recommend the most suitable product for you.",2026-06-28T16:18:14.979+05:30,2026-06-28T16:18:14.979+05:30
qhZsYKFuw2,_User$2ch6zL4BiO,USER,newTreatmentSessionLLMAssistantMessage1,Kya is product se ye thik ho jaynge,2026-06-28T16:19:59.99+05:30,2026-06-28T16:19:59.99+05:30
A6n74yyb5P,_User$2ch6zL4BiO,BOT,newTreatmentSessionLLMAssistantMessage2,"Cureskin's treatment regimen is designed to help reduce blackheads and whiteheads over time. However, the effectiveness can vary based on individual skin types and adherence to the treatment plan. Most users start seeing improvements within weeks, but it may take 6–12 weeks for noticeable results. It's important to follow your prescribed regimen consistently and discuss any concerns during your follow-up check-ups with your Cureskin doctor.",2026-06-28T16:20:07.581+05:30,2026-06-28T16:20:07.581+05:30
wJIOg29Ulq,_User$2ch6zL4BiO,USER,newTreatmentSessionLLMAssistantMessage2,Ye kit kitne din ka hai,2026-06-28T16:25:26.856+05:30,2026-06-28T16:25:26.856+05:30
RWglf4ktgF,_User$2ch6zL4BiO,BOT,newTreatmentSessionLLMAssistantMessage1,"Cureskin's treatment kit is designed to last for approximately 2–3 months, depending on how consistently you use the products. If any product runs out before this period, you can reorder individual products as needed.",2026-06-28T16:25:39.99+05:30,2026-06-28T16:25:39.99+05:30
GdLEBdbS0T,_User$2ch6zL4BiO,USER,newTreatmentSessionLLMAssistantMessage1,Ye kit kitne din chal jayga,2026-06-28T16:26:26.575+05:30,2026-06-28T16:26:26.575+05:30
gLxVoOimiL,_User$2ch6zL4BiO,BOT,newTreatmentSessionLLMAssistantMessage2,"Cureskin's treatment kit is designed to last for approximately 2–3 months, depending on how consistently you use the products. If any product runs out before this period, you can reorder individual products as needed.",2026-06-28T16:26:40.708+05:30,2026-06-28T16:26:40.708+05:30
an53gXnnWy,_User$2ch6zL4BiO,USER,newTreatmentSessionLLMAssistantMessage2,"""मेरे लिए मायो-इनोसिटॉल पाउडर जरूरी क्यों है? अगर मैं ये ना लूं और सिर्फ त्वचा उत्पादों का उपयोग करूं, तो उपचार पर क्या फर्क पड़ेगा।""",2026-06-28T16:42:18.569+05:30,2026-06-28T16:42:18.569+05:30
PEMm7TwibM,_User$2ch6zL4BiO,BOT,newTreatmentSessionLLMAssistantMessage1,"Myo-inositol powder is important because it supports hormonal balance and ovarian health, which can positively impact your skin and hair health. It helps regulate hormones and address insulin resistance, potentially reducing issues like acne and hair fall. If you choose not to take it and rely solely on skin products, you might not achieve the same level of improvement in your skin concerns, as hormonal factors play a significant role in skin health.",2026-06-28T16:42:29.353+05:30,2026-06-28T16:42:29.353+05:30
PyhPyp3jCE,_User$2ch6zL4BiO,USER,newTreatmentSessionLLMAssistantMessage1,अगर आपका इलाज सूट नहीं करेगा तो क्या डॉक्टर इलाज बदलेंगे,2026-06-28T16:55:54.007+05:30,2026-06-28T16:55:54.007+05:30
XlDoCJt39B,_User$2ch6zL4BiO,BOT,newTreatmentSessionLLMAssistantMessage2,"अगर आपका इलाज सूट नहीं करता है, तो चिंता करने की कोई बात नहीं है। Cureskin में आपके लिए नियमित फॉलो-अप होते हैं, जहां डॉक्टर आपकी प्रगति की समीक्षा करते हैं और जरूरत पड़ने पर आपके उपचार को समायोजित करते हैं। यह सुनिश्चित करता है कि आपको सबसे अच्छे परिणाम मिलें।",2026-06-28T16:56:04.671+05:30,2026-06-28T16:56:04.671+05:30
wX4ch6Dxve,_User$2ch6zL4BiO,USER,newTreatmentSessionLLMAssistantMessage2,ये प्रोडक्ट किट कितने दिन चल जाएगी,2026-06-28T16:56:50.535+05:30,2026-06-28T16:56:50.535+05:30
R4dvpOoZm2,_User$2ch6zL4BiO,BOT,newTreatmentSessionLLMAssistantMessage1,"Cureskin का उपचार किट आमतौर पर 2-3 महीने तक चलता है, लेकिन यह इस बात पर निर्भर करता है कि आप उत्पादों का उपयोग कितनी नियमितता से करते हैं। यदि कोई उत्पाद इस अवधि से पहले खत्म हो जाता है, तो आप आवश्यकता अनुसार व्यक्तिगत उत्पाद फिर से ऑर्डर कर सकते हैं.",2026-06-28T16:57:03.305+05:30,2026-06-28T16:57:03.305+05:30
EtF0CNVfDu,_User$2d9pCKwIe1,BOT,treatmentSessionIntro,"Hi Yeasna, I’m your Cure AI Health Assistant. Have questions about your treatment plan? I'm here for you.",2026-06-29T00:12:15.71+05:30,2026-06-29T00:12:15.71+05:30
2rjV6Yg9FZ,_User$2d9pCKwIe1,USER,treatmentSessionIntro,I will order tomorrow,2026-06-29T00:12:36.092+05:30,2026-06-29T00:12:36.092+05:30
CQDUKh1Rly,_User$2d9pCKwIe1,BOT,newTreatmentSessionLLMAssistantMessage1,"Thank you! If you have any questions or need assistance with your order, feel free to ask.",2026-06-29T00:12:41.587+05:30,2026-06-29T00:12:41.587+05:30
K5ow5mj1RL,_User$2d9pCKwIe1,USER,newTreatmentSessionLLMAssistantMessage1,Now my skin is to much iching,2026-06-29T00:13:10.129+05:30,2026-06-29T00:13:10.129+05:30
rmKOROh3Xa,_User$2d9pCKwIe1,BOT,newTreatmentSessionLLMAssistantMessage2,It sounds like you're experiencing significant itching on your skin. This can sometimes occur as your skin adjusts to a new treatment regimen. It's important to reach out to your Cureskin dermatologist for personalized advice and to discuss your symptoms. You can contact them through the app or call 81500 96500 for immediate assistance. They will be able to provide guidance tailored to your specific situation.,2026-06-29T00:13:17.867+05:30,2026-06-29T00:13:17.867+05:30
LpZqsJ4CCz,_User$2d9pCKwIe1,USER,newTreatmentSessionLLMAssistantMessage2,No thanks but first I need to use yours products,2026-06-29T00:14:20.89+05:30,2026-06-29T00:14:20.89+05:30
ZnBR4qcXEN,_User$2d9pCKwIe1,BOT,newTreatmentSessionLLMAssistantMessage1,"It's great that you're eager to start using Cureskin products! To ensure you get the best results, please follow the instructions provided in the ""How to Use"" section of the Cureskin app. This section will guide you on how and when to apply each product in your regimen for optimal effectiveness. If you have any specific questions or need further assistance, feel free to reach out!",2026-06-29T00:14:29.427+05:30,2026-06-29T00:14:29.427+05:30
BvCYOrBVeN,_User$2dZfGcjMcC,BOT,treatmentSessionIntro,"Hi Mandeep, I’m your Cure AI Health Assistant. Have questions about your treatment plan? I'm here for you.",2026-06-28T17:45:12.436+05:30,2026-06-28T17:45:12.436+05:30
3ceyXOA1LD,_User$2dZfGcjMcC,USER,treatmentSessionIntro,Je asi aa product band karde ae phe aa dawara ta nahi ho ao ga,2026-06-28T17:46:45.362+05:30,2026-06-28T17:46:45.362+05:30
5ujtqh89Ip,_User$2dZfGcjMcC,BOT,newTreatmentSessionLLMAssistantMessage1,"Agar aapka product band ho gaya hai ya phir aapko lagta hai ki wo kaam nahi kar raha, toh aapko apne Cureskin doctor se baat karni chahiye. Aap apne doctor se app ke through ya 81500 96500 par call karke samasya ko discuss kar sakte hain. Cureskin ka treatment plan aapki specific skin ya hair concerns ke liye personalized hota hai, aur doctor aapki progress ko monitor karte hain aur zarurat par changes bhi karte hain.",2026-06-28T17:46:56.06+05:30,2026-06-28T17:46:56.06+05:30
kpIdMckXQK,_User$2dZfGcjMcC,USER,newTreatmentSessionLLMAssistantMessage1,Tusi money return kar dinde aa,2026-06-28T17:48:38.253+05:30,2026-06-28T17:48:38.253+05:30
8kWD9M7u8z,_User$2dZfGcjMcC,BOT,newTreatmentSessionLLMAssistantMessage2,"Cureskin offers a full refund for requests made within 7 days of delivery if the product is damaged. However, if you are dissatisfied with the product, replacements may be offered in certain situations. For initiating a return or refund, you can contact customer support at 81500 96500.",2026-06-28T17:48:46.036+05:30,2026-06-28T17:48:46.036+05:30
NIArh1fwLE,_User$2dZfGcjMcC,USER,newTreatmentSessionLLMAssistantMessage2,I talk to doctor,2026-06-28T17:50:34.946+05:30,2026-06-28T17:50:34.946+05:30
l3J69ATrwf,_User$2dZfGcjMcC,BOT,newTreatmentSessionLLMAssistantMessage1,"Aap apne Cureskin doctor se baat karne ke liye app mein ""Speak to doctor"" option ka istemal kar sakte hain. Aap apne doctor se phone par bhi baat kar sakte hain, bas apne photos upload karna na bhoolen, taaki doctor aapki condition ko samajh sakein. Agar aapko kisi bhi tarah ki madad chahiye, toh aap 81500 96500 par bhi call kar sakte hain.",2026-06-28T17:50:43.52+05:30,2026-06-28T17:50:43.52+05:30
hV6gmb3bPM,_User$2hrtQDHmW6,BOT,treatmentSessionIntro,"Hi Arti, मैं आपका Cure AI हेल्थ असिस्टेंट हूँ। क्या आपके ट्रीटमेंट प्लान को लेकर कोई सवाल हैं? मैं यहाँ आपकी मदद के लिए हूँ।",2026-06-28T12:07:32.155+05:30,2026-06-28T12:07:32.155+05:30
GdkCo8azfO,_User$2hrtQDHmW6,USER,treatmentSessionIntro,Mujhe cancel karna hai,2026-06-28T12:08:53.111+05:30,2026-06-28T12:08:53.111+05:30
mIGn0jZJua,_User$2hrtQDHmW6,BOT,newTreatmentSessionLLMAssistantMessage1,"Aap apna order cancel kar sakte hain agar wo abhi tak ship nahi hua hai. Aap ""My Orders"" section ke through cancellation request daal sakte hain, ya phir HELP section mein jaakar, email orders@Cureskin.com par contact karke, ya customer support ko 81500 96500 par call karke bhi cancel kar sakte hain.",2026-06-28T12:09:09.459+05:30,2026-06-28T12:09:09.459+05:30
om7Nuiyue3,_User$2hrtQDHmW6,USER,newTreatmentSessionLLMAssistantMessage1,Mujhe cancel karna hai,2026-06-28T12:11:42.287+05:30,2026-06-28T12:11:42.287+05:30
iTBgWRYVjX,_User$2hrtQDHmW6,BOT,newTreatmentSessionLLMAssistantMessage2,"Aap apna order cancel kar sakte hain agar wo abhi tak ship nahi hua hai. Aap ""My Orders"" section ke through cancellation request daal sakte hain, ya phir HELP section mein jaakar, email orders@Cureskin.com par contact karke, ya customer support ko 81500 96500 par call karke bhi cancel kar sakte hain.",2026-06-28T12:11:52.754+05:30,2026-06-28T12:11:52.754+05:30
aADJm9RTjh,_User$2iA8st4VzR,BOT,treatmentSessionIntro,"Hi Anamika, मैं आपका Cure AI हेल्थ असिस्टेंट हूँ। क्या आपके ट्रीटमेंट प्लान को लेकर कोई सवाल हैं? मैं यहाँ आपकी मदद के लिए हूँ।",2026-06-28T18:30:56.651+05:30,2026-06-28T18:30:56.651+05:30
PGTjdC1jdf,_User$2iA8st4VzR,USER,treatmentSessionIntro,Abhi paise nhi hai,2026-06-28T18:31:07.73+05:30,2026-06-28T18:31:07.73+05:30
s6IeMGFXWM,_User$2iA8st4VzR,BOT,newTreatmentSessionLLMAssistantMessage1,"Cureskin currently doesn’t offer discounts or free products. However, when you purchase a plan, you're not just buying products; you're getting a complete 3-month treatment that includes a personalized regimen for your skin or hair concern, along with monthly dermatologist check-ups to track and adjust your progress. If you have any further questions or need assistance, feel free to reach out to our customer support team at 81500 96500.",2026-06-28T18:31:29.449+05:30,2026-06-28T18:31:29.449+05:30
qGBhK1c5Vr,_User$2lTHF0kGD8,BOT,treatmentSessionIntro,"Hi Jaspreet, I’m your Cure AI Health Assistant. Have questions about your treatment plan? I'm here for you.",2026-06-28T16:47:35.942+05:30,2026-06-28T16:47:35.942+05:30
plqcMC3Y8W,_User$2lTHF0kGD8,USER,treatmentSessionIntro,Results purchase ho ga,2026-06-28T16:47:49.375+05:30,2026-06-28T16:47:49.375+05:30
hNd4CRsswq,_User$2lTHF0kGD8,BOT,newTreatmentSessionLLMAssistantMessage1,"आपका ऑर्डर आमतौर पर 4-5 कार्यदिवसों में डिलीवर किया जाता है, लेकिन यह आपके डिलीवरी स्थान पर निर्भर करता है। आप अपने ऑर्डर की स्थिति को ट्रैक करने के लिए ऐप में ""My Orders"" सेक्शन में जा सकते हैं और ""Track"" बटन पर क्लिक कर सकते हैं। यदि आपके ऑर्डर में कोई देरी होती है, तो आप हमारी ग्राहक सहायता टीम से संपर्क कर सकते हैं।",2026-06-28T16:47:59.839+05:30,2026-06-28T16:47:59.839+05:30
j3f0dJnLBk,_User$2lTHF0kGD8,USER,newTreatmentSessionLLMAssistantMessage1,Skin ko clear kr dewa geh,2026-06-28T16:48:22.129+05:30,2026-06-28T16:48:22.129+05:30
C34GG9EboG,_User$2lTHF0kGD8,BOT,newTreatmentSessionLLMAssistantMessage2,"Cureskin का व्यक्तिगत उपचार आपके त्वचा के मुद्दों को कम करने और समय के साथ स्पष्टता में सुधार करने के लिए डिज़ाइन किया गया है। हमारे त्वचा विशेषज्ञ आपके त्वचा के प्रकार और स्थिति के आधार पर उत्पादों का चयन करते हैं। हालांकि, हर त्वचा अलग होती है, इसलिए परिणाम देखने में 6-12 सप्ताह लग सकते हैं, और नियमित उपयोग और फॉलो-अप के साथ, अधिकांश उपयोगकर्ता कुछ हफ्तों के भीतर सुधार देखना शुरू करते हैं। 

आप अपने Cureskin डॉक्टर से संपर्क करके अपने व्यक्तिगत उपचार योजना के बारे में अधिक जानकारी प्राप्त कर सकते हैं।",2026-06-28T16:48:32.716+05:30,2026-06-28T16:48:32.716+05:30
oq3Hryj5uC,_User$2lTHF0kGD8,USER,newTreatmentSessionLLMAssistantMessage2,Kina time treatment chlega,2026-06-28T16:48:58.57+05:30,2026-06-28T16:48:58.57+05:30
uDIoPiqP0K,_User$2lTHF0kGD8,BOT,newTreatmentSessionLLMAssistantMessage1,"Cureskin के उपचार की अवधि आमतौर पर 3 महीने होती है, जिसमें आपकी त्वचा की नवीनीकरण चक्र को ध्यान में रखा जाता है। त्वचा की समस्याओं के लिए, आपको 6-12 सप्ताह में परिणाम देखने की उम्मीद करनी चाहिए, जबकि बालों के झड़ने के लिए, परिणाम देखने में 6 महीने तक लग सकते हैं। नियमित उपयोग और डॉक्टर की सलाह के साथ, आप अपने उपचार के दौरान सुधार देख सकते हैं।",2026-06-28T16:49:06.332+05:30,2026-06-28T16:49:06.332+05:30
hBw21b57em,_User$2lVVYtj5bi,BOT,treatmentSessionIntro,"Hi Praneetha, I’m your Cure AI Health Assistant. Have questions about your treatment plan? I'm here for you.",2026-06-28T19:14:42.763+05:30,2026-06-28T19:14:42.763+05:30
2a64PbY1fv,_User$2lVVYtj5bi,USER,treatmentSessionIntro,What should I do for a silky hair,2026-06-28T19:15:07.547+05:30,2026-06-28T19:15:07.547+05:30
LkQe0CbPWB,_User$2lVVYtj5bi,BOT,newTreatmentSessionLLMAssistantMessage1,"To achieve silky hair, you can follow these steps:

1. **Shampoo and Conditioner**: Wash your hair with a suitable shampoo and follow it up with a conditioner. Apply a coin-sized amount of conditioner to the lengths of your hair, avoiding the scalp. Leave it on for 2-3 minutes before rinsing thoroughly. Use this routine every three days to maintain soft and manageable hair.

2. **Hair Oil**: Consider using Cureskin’s Follicular Hair Oil, which nourishes the scalp and helps reduce hair fall while supporting a smoother texture and added shine. Apply 2-3 coin-sized amounts to the scalp and roots twice a week, leaving it on for one hour before washing your hair.

3. **Serum**: You can also use a hair serum like the Smooth and Shine Serum, which controls flyaways, reduces frizz, and helps protect against heat damage. Apply 1 pump along the hair length every three days and leave it on overnight.

For personalized recommendations, consider consulting your Cureskin dermatologist through the app.",2026-06-28T19:15:29.059+05:30,2026-06-28T19:15:29.059+05:30
219c7Sp0Nl,_User$2p71Wy3DDW,BOT,treatmentSessionIntro,"Hi Laxmi, मैं आपका Cure AI हेल्थ असिस्टेंट हूँ। क्या आपके ट्रीटमेंट प्लान को लेकर कोई सवाल हैं? मैं यहाँ आपकी मदद के लिए हूँ।",2026-06-28T12:44:40.033+05:30,2026-06-28T12:44:40.033+05:30
1N2uyWNsIW,_User$2p71Wy3DDW,USER,treatmentSessionIntro,Didi yah total dawai kitne ki Hai,2026-06-28T12:45:07.9+05:30,2026-06-28T12:45:07.9+05:30
D4EHRrRfDc,_User$2p71Wy3DDW,BOT,newTreatmentSessionLLMAssistantMessage1,"Cureskin की किट की कीमत आपके विशेष त्वचा या बालों की समस्याओं और आपके डॉक्टर द्वारा निर्धारित उत्पादों पर निर्भर करती है। त्वचा की किट आमतौर पर ₹1,700, ₹2,200, और ₹3,000 के तीन वेरिएंट में आती है। बालों की किट भी तीन वेरिएंट में होती है, जिनकी कीमत ₹1,800, ₹2,200, और ₹3,000 के आसपास होती है।",2026-06-28T12:45:19.211+05:30,2026-06-28T12:45:19.211+05:30
M8fqmCeell,_User$2p71Wy3DDW,USER,newTreatmentSessionLLMAssistantMessage1,Inko kaise kaise lagana hai,2026-06-28T12:46:05.478+05:30,2026-06-28T12:46:05.478+05:30
35o7Vn68xE,_User$2p71Wy3DDW,BOT,newTreatmentSessionLLMAssistantMessage2,"Aap apne Cureskin products ka istemal kaise karein, iski poori jankari aap Cureskin app ke ""How to Use"" section mein dekh sakte hain. Wahan aapko har product ka istemal karne ka sahi tareeqa, kitna lagana hai, aur kab lagana hai, sab kuch step-by-step diya gaya hai.",2026-06-28T12:46:13.331+05:30,2026-06-28T12:46:13.331+05:30
C60GMeWcGs,_User$2p71Wy3DDW,USER,newTreatmentSessionLLMAssistantMessage2,Hindi mein bhejo didi,2026-06-28T12:46:27.516+05:30,2026-06-28T12:46:27.516+05:30
dICT6GJF2f,_User$2p71Wy3DDW,BOT,newTreatmentSessionLLMAssistantMessage1,"आप अपने Cureskin प्रोडक्ट्स का इस्तेमाल कैसे करें, इसकी पूरी जानकारी आप Cureskin ऐप के ""How to Use"" सेक्शन में देख सकते हैं। वहाँ आपको हर प्रोडक्ट का इस्तेमाल करने का सही तरीका, कितना लगाना है, और कब लगाना है, सब कुछ स्टेप-बाय-स्टेप दिया गया है।",2026-06-28T12:46:32.741+05:30,2026-06-28T12:46:32.741+05:30
VEqWo1wzRP,_User$2p71Wy3DDW,USER,newTreatmentSessionLLMAssistantMessage1,Didi main bad mein baat karungi abhi mujhe kuchh samajh mein nahin a raha hai,2026-06-28T12:47:58.465+05:30,2026-06-28T12:47:58.465+05:30
tUmtYpVUGR,_User$2p71Wy3DDW,BOT,newTreatmentSessionLLMAssistantMessage2,"कोई बात नहीं! जब भी आपको बात करनी हो या कोई सवाल हो, आप वापस आ सकते हैं। ध्यान रखें और अपना ख्याल रखें!",2026-06-28T12:48:03.568+05:30,2026-06-28T12:48:03.568+05:30
Umj8DfdOVF,_User$2p71Wy3DDW,USER,newTreatmentSessionLLMAssistantMessage2,Theek hai didi thank you,2026-06-28T12:48:23.577+05:30,2026-06-28T12:48:23.577+05:30
YCI2c27knu,_User$2p71Wy3DDW,BOT,newTreatmentSessionLLMAssistantMessage1,"आपका स्वागत है! अगर आपको फिर से किसी मदद की जरूरत हो, तो बेझिझक पूछें। ध्यान रखें!",2026-06-28T12:48:29.058+05:30,2026-06-28T12:48:29.058+05:30
F1VwxnFaPL,_User$2poWsu8rRI,BOT,treatmentSessionIntro,"Hi Vanshika, I’m your Cure AI Health Assistant. Have questions about your treatment plan? I'm here for you.",2026-06-28T09:50:50.893+05:30,2026-06-28T09:50:50.893+05:30
k8FNLg99lc,_User$2poWsu8rRI,USER,treatmentSessionIntro,Is my open pores reduce by this kit?,2026-06-28T09:51:36.35+05:30,2026-06-28T09:51:36.35+05:30
O4A5pjwZBx,_User$2poWsu8rRI,BOT,newTreatmentSessionLLMAssistantMessage1,"Cureskin's personalized regimen is designed to help reduce various skin concerns, including open pores. With consistent use of the products recommended by your dermatologist, many users start to see improvements within weeks. However, the exact results can vary based on individual skin types and adherence to the treatment plan.",2026-06-28T09:51:44.436+05:30,2026-06-28T09:51:44.436+05:30
sgSJ3iSXGT,_User$2tEpqxoqFB,BOT,treatmentSessionIntro,"Hi Hansi, मैं आपका Cure AI हेल्थ असिस्टेंट हूँ। क्या आपके ट्रीटमेंट प्लान को लेकर कोई सवाल हैं? मैं यहाँ आपकी मदद के लिए हूँ।",2026-06-28T10:07:37.557+05:30,2026-06-28T10:07:37.557+05:30
OV4F5XNMB0,_User$2uT3fm8Yrg,BOT,treatmentSessionIntro,"Hi Kirti, मैं आपका Cure AI हेल्थ असिस्टेंट हूँ। क्या आपके ट्रीटमेंट प्लान को लेकर कोई सवाल हैं? मैं यहाँ आपकी मदद के लिए हूँ।",2026-06-28T15:33:40.548+05:30,2026-06-28T15:33:40.548+05:30
bXXdPGxGM3,_User$2uT3fm8Yrg,USER,treatmentSessionIntro,Me apne girte balo se bhut paresan हु ess कारण मेरा वजन कम होगया,2026-06-28T15:34:23.315+05:30,2026-06-28T15:34:23.315+05:30
scq9kM30sa,_User$2uT3fm8Yrg,BOT,newTreatmentSessionLLMAssistantMessage1,"आपके बालों का गिरना एक सामान्य समस्या है, और Cureskin इस पर ध्यान देने के लिए व्यक्तिगत उपचार प्रदान करता है। आप Cureskin ऐप के माध्यम से अपने बालों की स्थिति का विश्लेषण कर सकते हैं और एक डॉक्टर से परामर्श कर सकते हैं, जो आपके लिए एक विशेष उपचार योजना बनाएंगे। नियमित उपयोग और डॉक्टर की सलाह के साथ, आप अपने बालों की सेहत में सुधार देख सकते हैं। 

यदि आप अपने बालों के गिरने के कारणों और उपचार के बारे में अधिक जानना चाहते हैं, तो कृपया Cureskin ऐप पर अपने डॉक्टर से संपर्क करें।",2026-06-28T15:34:37.037+05:30,2026-06-28T15:34:37.037+05:30
